IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Particle_name,Size_1_[µm],Size_2_[µm],Size_3_[µm],Shape,Colour,Preferred_method,polymer_type,library_entry,Comment,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
26585_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,80.0,30.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,48.98979485566356
26586_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,358.0,87.0,27.9549,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,176.4822937294277
26587_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,76.0,51.0,26.9904,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,62.25752966509352
26588_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,98.0,23.0,0.0,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,47.47630988187688
26589_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,74.0,60.0,23.9236,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,66.63332499583073
26590_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,96.0,80.0,0.0,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,87.63560920082658
26591_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,295.0,260.0,30.6457,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,276.9476484825246
26592_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,148.0,118.0,27.8882,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,132.15142829345433
26593_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,58.0,41.0,27.9476,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,48.76474136094644
26599_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,72.0,58.0,1.80253,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,64.62197768561404
26600_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,354.0,41.0,38.618,irregular,blue,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,120.47406359876801
26601_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,169.0,51.0,26.6906,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,92.83856957105705
26602_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,111.0,95.0,29.9926,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,102.68885041717041
26603_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,985.0,239.0,46.6983,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,485.1958367504816
26608_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,200.0,95.0,28.9723,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1391.0,1213,0.093,1.0,137.84048752090223
26609_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,86.0,18.0,0.0,fibre,unspecific,5,Styrene-butadiene-styrene block copolymer,SBS + TiO2,,1391.0,1213,0.093,1.0,39.344631145812
26610_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,529.0,29.0,39.2579,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,123.8587905640936
26611_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,89.0,32.0,25.726,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,53.36665625650534
26612_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,141.0,20.0,0.0,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,53.103672189407014
26613_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,199.0,37.0,25.1849,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,85.8079250419214
26614_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,62.0,55.0,29.6766,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,58.39520528262573
26615_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,268.0,41.0,31.0072,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,104.82366145102927
26616_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,191.0,38.0,27.5812,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,85.19389649499546
26617_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,267.0,39.0,33.4435,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,102.04410811016969
26618_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,70.0,21.0,27.4358,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,38.34057902536163
26619_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,68.0,54.0,28.2771,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,60.597029630172464
26620_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,120.0,89.0,25.2454,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,103.3440854621105
26626_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,57.0,23.0,16.5171,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,36.207733980463345
26629_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,61.0,50.0,75.9495,irregular,unspecific,5,Polyamide ,Polyamide 6,,1391.0,1213,0.093,1.0,55.226805085936306
26630_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,169.0,55.0,27.8956,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,96.41058033224361
26631_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,61.0,52.0,41.087,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,56.32051136131489
26633_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,168.0,126.0,68.2927,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,145.4922678357857
26636_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,134.0,108.0,4.94637,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,120.29962593458053
26637_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,270.0,56.0,37.9227,fibre,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,122.96340919151518
26641_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,114.0,29.0,0.641588,fibre,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,57.4978260458602
26642_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,95.0,70.0,29.9717,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,81.54753215150045
26643_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,162.0,27.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1391.0,1213,0.093,1.0,66.1362230551458
26654_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,79.0,73.0,8.5408,irregular,blue,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,75.94076639065476
26655_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,65.0,46.0,32.4025,irregular,yellow,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,54.680892457969264
26656_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,97.0,71.0,39.3316,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,82.98795093265046
26657_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,464.0,104.0,34.9635,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,219.6724834839357
26658_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,83.0,43.0,33.9232,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,59.74110812497538
26659_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,899.0,195.0,79.9387,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,418.69439929380474
26660_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,505.0,54.0,14.1831,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,165.13630733427462
26661_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,95.0,69.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,,1391.0,1213,0.093,1.0,80.96295449154508
26662_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,402.0,27.0,34.9539,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,104.18253212511203
26663_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,108.0,38.0,8.50883,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,64.06246951218786
26664_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,51.0,22.0,0.302824,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,33.49626844888845
26665_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,214.0,67.0,20.1359,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,119.74138799930456
26666_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,494.0,38.0,0.0,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1391.0,1213,0.093,1.0,137.0109484676316
26667_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,152.0,137.0,0.558982,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,144.30523206037958
26668_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,297.0,80.0,31.4773,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,154.14279094398154
26669_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,90.0,54.0,43.5119,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,69.7137002317335
26670_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,181.0,48.0,22.092,irregular,unspecific,5,Polystyrene,Polystyrene,,1391.0,1213,0.093,1.0,93.20944158184835
26673_0,Schlei_S23,Schlei,9.78108,54.5722,sediment,27,BONUS MICROPOLL,,82.0,62.0,38.8322,irregular,green,5,Unknown,PG7,,1391.0,1213,0.093,1.0,71.30217387990355
41727_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,148.0,62.0,104.391,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,95.79144011862438
41733_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,218.0,50.0,9.19894,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,104.4030650891055
41735_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,131.0,31.0,18.1678,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,63.72597586541927
41739_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,148.0,37.0,31.5992,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,74.0
41742_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,122.0,66.0,35.5986,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,89.73293709669822
41743_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,91.0,28.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,50.47771785649585
41747_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,82.0,65.0,34.3341,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,73.00684899377592
41751_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,80.0,26.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,45.60701700396552
41753_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,153.0,35.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,73.1778655059028
41755_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,162.0,46.0,25.4684,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,86.32496741962895
41757_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,266.0,78.0,37.7889,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,144.0416606402467
41759_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,89.0,31.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,52.52618394667559
41765_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,86.0,80.0,54.2312,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,82.94576541331088
41766_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,71.0,65.0,48.749,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,67.93379129711516
41767_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,65.0,14.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,30.166206257996713
41768_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,70.0,54.0,35.4975,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,61.48170459575759
41769_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,95.0,19.0,13.3283,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,42.485291572496
41770_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,333.0,43.0,33.1451,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,119.66202405107478
41771_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,920.0,36.0,35.4016,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,181.9890106572372
41772_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,217.0,21.0,26.3108,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,67.50555532695068
41773_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,65.0,62.0,34.9131,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,63.48228099241551
41774_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,297.0,31.0,38.7068,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,95.95311355031686
41775_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,161.0,35.0,35.6306,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,75.06663706334525
41776_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,295.0,62.0,41.6639,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,135.24052647043342
41777_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,363.0,83.0,39.6322,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,173.5770722186545
41778_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,624.0,36.0,49.0592,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,149.87995196156155
41779_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,95.0,60.0,42.3922,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,75.49834435270749
41780_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,351.0,89.0,48.7104,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,176.74557985986524
41782_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,193.0,46.0,35.3836,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,94.22313940853383
41783_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,232.0,100.0,39.4368,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,152.31546211727817
41784_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,51.0,9.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,21.42428528562855
41786_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,75.0,15.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,33.54101966249684
41787_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,386.0,37.0,33.3614,fibre,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,119.50732195141852
41788_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,92.0,55.0,34.1242,irregular,unspecific,5,Styrene-butadiene-styrene block copolymer,Styrene-butadiene-styrene block copolymer,,1395.0,1200,0.03,1.0,71.13367697511495
41816_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,89.0,34.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,55.00909015790027
41823_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,60.0,51.0,28.2735,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,55.31726674375732
41826_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,144.0,72.0,36.6475,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,101.82337649086284
41831_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,149.0,118.0,36.9122,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,132.5971342073425
41833_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,403.0,106.0,40.0002,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,206.6833326613445
41834_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,136.0,64.0,32.5118,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,93.29523031752481
41835_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,97.0,67.0,145.594,irregular,unspecific,5,Polyethylene,Polyethylene,,1395.0,1200,0.03,1.0,80.61637550770935
41836_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,177.0,72.0,34.4609,irregular,blue,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,112.88932633336067
41838_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,62.0,25.0,0.0,irregular,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,39.370039370059054
41840_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,192.0,53.0,35.0562,irregular,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,100.87616170334793
41842_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,771.0,44.0,37.084,fibre,blue,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,184.18468991748472
41843_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,153.0,130.0,32.0922,irregular,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,141.0319112825179
41844_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,245.0,59.0,49.2186,irregular,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,120.22894826122368
41845_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,537.0,32.0,33.5916,fibre,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,131.08775686539153
41846_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,326.0,62.0,24.874,irregular,unspecific,5,Polypropylene,PP+PB15,,1395.0,1200,0.03,1.0,142.16891362038328
41847_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,86.0,56.0,0.0,irregular,unspecific,5,Polystyrene,Polystyrene,,1395.0,1200,0.03,1.0,69.39740629158989
41848_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,237.0,56.0,32.0104,irregular,unspecific,5,Polystyrene,Polystyrene,,1395.0,1200,0.03,1.0,115.20416659131735
41851_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,397.0,120.0,37.4184,irregular,unspecific,5,Polystyrene,Polystyrene,,1395.0,1200,0.03,1.0,218.26589289213283
41857_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,100.0,44.0,35.3758,irregular,green,5,Polypropylene,PP+PY17,,1395.0,1200,0.03,1.0,66.332495807108
41858_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,856.0,50.0,43.5553,fibre,unspecific,5,Polypropylene,PP+PY17,,1395.0,1200,0.03,1.0,206.881608655772
41861_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,64.0,49.0,0.0,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1395.0,1200,0.03,1.0,56.0
41862_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,1340.0,34.0,53.0496,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1395.0,1200,0.03,1.0,213.44788591129216
41866_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,297.0,19.0,21.7446,fibre,unspecific,5,Ethylen-Vinylacetat-Copolymer,Ethylen-Vinylacetat-Copolymer,,1395.0,1200,0.03,1.0,75.11990415329349
41913_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,62.0,54.0,29.1189,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,57.86190456595773
41914_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,203.0,48.0,38.4572,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,98.71170143402453
41915_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,441.0,144.0,43.8814,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,252.0
41918_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,126.0,110.0,42.292,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,117.7285012220915
41922_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,191.0,53.0,49.8496,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,100.61312041677269
41924_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,229.0,29.0,21.2501,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,81.49233092751734
41925_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,134.0,54.0,28.576,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,85.06468127254695
41928_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,197.0,50.0,28.6909,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,99.24716620639605
41932_0,Schlei_S10_15cm,Schlei,9.60355,54.5253,sediment,27,BONUS MICROPOLL,,92.0,29.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,,1395.0,1200,0.03,1.0,51.65268628057983
