IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Size_1_[µm],Size_2_[µm],Shape,Colour,polymer_type,library_entry,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
44144_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,61.0,33.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,44.86646854834911
44144_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,61.0,33.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,44.86646854834911
44144_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,61.0,33.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,44.86646854834911
44145_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,105.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,49.14264950122246
44145_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,105.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,49.14264950122246
44145_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,105.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,49.14264950122246
44145_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,105.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,49.14264950122246
44146_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44146_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44146_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44146_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44147_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,407.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,104.82843125793688
44147_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,407.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,104.82843125793688
44147_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,407.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,104.82843125793688
44147_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,407.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,104.82843125793688
44148_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,380.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,106.7707825203131
44148_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,380.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,106.7707825203131
44148_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,380.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,106.7707825203131
44148_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,380.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,106.7707825203131
44149_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,201.0,179.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,189.68131167829898
44149_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,201.0,179.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,189.68131167829898
44149_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,201.0,179.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,189.68131167829898
44149_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,201.0,179.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,189.68131167829898
44150_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,504.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,92.56349172324907
44150_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,504.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,92.56349172324907
44150_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,504.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,92.56349172324907
44150_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,504.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,92.56349172324907
44151_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,51.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,28.5657137141714
44151_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,51.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,28.5657137141714
44151_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,51.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,28.5657137141714
44151_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,51.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,28.5657137141714
44152_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44152_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44152_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44152_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,390.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,86.08135686662938
44153_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,110.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,48.062459362791664
44153_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,110.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,48.062459362791664
44153_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,110.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,48.062459362791664
44153_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,110.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,48.062459362791664
44154_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,2085.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,223.69622258768698
44154_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,2085.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,223.69622258768698
44154_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,2085.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,223.69622258768698
44154_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,2085.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,223.69622258768698
44155_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,87.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,51.088159097779204
44155_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,87.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,51.088159097779204
44155_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,87.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,51.088159097779204
44155_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,87.0,30.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,51.088159097779204
44156_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,413.0,125.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,227.21135535003526
44156_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,413.0,125.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,227.21135535003526
44156_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,413.0,125.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,227.21135535003526
44157_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,253.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,71.13367697511495
44157_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,253.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,71.13367697511495
44157_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,253.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,71.13367697511495
44157_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,253.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,71.13367697511495
44158_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,102.0,13.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,36.41428291206625
44158_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,102.0,13.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,36.41428291206625
44158_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,102.0,13.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,36.41428291206625
44158_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,102.0,13.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,36.41428291206625
44159_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,424.0,29.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,110.8873302050329
44159_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,424.0,29.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,110.8873302050329
44159_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,424.0,29.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,110.8873302050329
44159_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,424.0,29.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,110.8873302050329
44160_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,159.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,54.96362433464518
44160_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,159.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,54.96362433464518
44160_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,159.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,54.96362433464518
44160_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,159.0,19.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,54.96362433464518
44161_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,270.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,61.48170459575759
44161_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,270.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,61.48170459575759
44161_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,270.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,61.48170459575759
44161_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,270.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,61.48170459575759
44162_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,72.40856302952021
44162_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,72.40856302952021
44162_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,72.40856302952021
44162_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,72.40856302952021
44163_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,375.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.74119674649424
44163_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,375.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.74119674649424
44163_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,375.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.74119674649424
44163_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,375.0,21.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.74119674649424
44164_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,1081.0,32.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,185.98924700100272
44164_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,1081.0,32.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,185.98924700100272
44164_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,1081.0,32.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,185.98924700100272
44164_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,1081.0,32.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,185.98924700100272
44165_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,109.0,11.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,34.62657938636157
44165_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,109.0,11.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,34.62657938636157
44165_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,109.0,11.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,34.62657938636157
44165_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,109.0,11.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,34.62657938636157
44166_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,54.0,21.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,33.67491648096547
44166_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,54.0,21.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,33.67491648096547
44166_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,54.0,21.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,33.67491648096547
44166_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,54.0,21.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,33.67491648096547
44167_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,353.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,70.2993598832877
44167_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,353.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,70.2993598832877
44167_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,353.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,70.2993598832877
44167_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,353.0,14.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,70.2993598832877
44168_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,464.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.81441324469807
44168_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,464.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.81441324469807
44168_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,464.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.81441324469807
44168_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,464.0,17.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,88.81441324469807
44169_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,961.0,50.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,219.20310216782974
44169_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,961.0,50.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,219.20310216782974
44169_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,961.0,50.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,219.20310216782974
44169_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,961.0,50.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,219.20310216782974
44170_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,714.0,28.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,141.3930691370691
44170_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,714.0,28.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,141.3930691370691
44170_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,714.0,28.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,141.3930691370691
44170_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,714.0,28.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,141.3930691370691
44171_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,368.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,85.79044235810886
44171_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,368.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,85.79044235810886
44171_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,368.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,85.79044235810886
44171_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,368.0,20.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,85.79044235810886
44172_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,178.0,37.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1398.0,1197,0.105,0.25,81.15417426109393
