TweedieRegressor;85;2;2;336;[ 3  8 11 14 20];['S04' 'S11' 'S15' 'S19' 'S25'];0.828908493353878;0.578942449445387;194.611719923414;0.341299635545541;0.765613774593963;0.870485009569722;1423.10782103734;0.525411271245797;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;85;1;3;666;[ 6  7  9 22 24];['S08' 'S10' 'S13' 'S27' 'S30'];0.692251000813297;0.306983211288438;377.689617140657;0.270551301676688;0.721567072112135;1.16418145958689;1106.6178885003;0.548617773824639;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;85;3;4;932;[ 1  5 15 21 23];['S02' 'S07' 'S20' 'S26' 'S29'];0.581955697778521;0.721401240624755;990.176506844619;0.700869430411829;0.883216629802654;0.347764577791582;337.736543839154;0.237984798947538;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;85;0;5;1433;[ 2 12 16 17 18 25];['S03' 'S16' 'S21' 'S22' 'S23' 'S31'];0.221976442873039;0.698432536504807;1373.65655609645;0.570137513771353;0.829417053448029;0.757476073472921;896.619336155321;0.468110551362417;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;86;2;1;37;[ 4  7 18 19 21];['S06' 'S10' 'S23' 'S24' 'S26'];0.962127791471165;1.79295295746109;372.271694607358;0.752981494653228;0.796387039059768;0.704655951515677;1080.04137242543;0.459269623934405;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;86;1;2;163;[ 1  5 10 11 24];['S02' 'S07' 'S14' 'S15' 'S30'];0.907086780623546;2.12406909639472;877.934984484934;0.5753742784452;0.779760067457305;1.55886146649709;1129.15690786684;0.440659507931473;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;86;4;3;225;[ 0  3  8 12 20];['S01' 'S04' 'S11' 'S16' 'S25'];0.879830444706035;0.186865730530374;537.793469575955;0.197907573277516;0.842238752693581;0.829306519575024;797.11412942487;0.465410013627198;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;86;0;4;900;[ 2  6 14 15 16 22];['S03' 'S08' 'S19' 'S20' 'S21' 'S27'];0.602492080770402;0.403538423554565;1816.04456915149;0.459666234796014;0.784010731848131;1.06597643711862;784.06230540448;0.582282618656721;22;['WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;86;3;5;1308;[ 9 13 17 23 25];['S13' 'S17' 'S22' 'S29' 'S31'];0.317201484123487;0.550177722723942;1007.31345188008;0.393000715476621;0.916825412186554;0.781073686700485;914.158141570721;0.414123584794098;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;87;1;1;83;[ 5  7 11 12 21];['S07' 'S10' 'S15' 'S16' 'S26'];0.941652547129534;1.08960305413266;581.317801592361;0.37160284605163;0.793292772761212;0.765750868202909;1125.7722805327;0.554196225650545;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;87;2;2;248;[ 3  8 10 16 24];['S04' 'S11' 'S14' 'S21' 'S30'];0.871386004511166;1.98678094677604;1282.14451206072;0.362808881612424;0.433061749356224;1.09080473864768;945.413568833664;0.504961504927002;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;87;3;3;467;[ 0  9 14 19 20];['S01' 'S13' 'S19' 'S24' 'S25'];0.769538042651963;1.13249203263063;751.355526524292;0.42836689083483;0.812997781955225;1.2191264576209;1252.71593131404;0.565944602870041;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;87;4;4;597;[ 6 13 15 22 25];['S08' 'S17' 'S20' 'S27' 'S31'];0.721003182139631;0.391700450352377;293.692309236432;0.453393504999453;0.728198954513252;0.737898677104521;885.266653760652;0.418398020834232;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;87;0;5;1143;[ 1  2  4 17 18 23];['S02' 'S03' 'S06' 'S22' 'S23' 'S29'];0.423629840076516;0.656491505602626;1269.10185754285;0.612104806920762;0.60430463570377;0.70872504803557;607.768111284648;0.241260268878795;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;88;4;1;759;[ 0 10 15 17 24];['S01' 'S14' 'S20' 'S22' 'S30'];0.655840159344466;2.12368632383513;1123.88817979981;0.667709712022844;0.848075910659108;0.439863644100485;1001.52562597711;0.428255424171805;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;88;1;2;1113;[4 6 7 8 9];['S06' 'S08' 'S10' 'S11' 'S13'];0.445694578171063;0.42199179982625;1973.3642970497;0.375465386509038;0.524241018044934;1.14433691222564;696.555699696297;0.507372088721575;62;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;88;3;3;1146;[ 1  5 16 19 20];['S02' 'S07' 'S21' 'S24' 'S25'];0.421380616193594;1.56895680755001;1198.59586255464;0.366229913452711;0.726688206989021;0.849774410793939;876.224786108752;0.356698903852833;66;['Depth', 'WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;88;2;4;1150;[ 2 12 18 21 25];['S03' 'S16' 'S23' 'S26' 'S31'];0.420976366058612;1.12914865216927;272.88649284563;0.674758478357924;0.810216432268406;1.01795381088087;1120.12672989633;0.542088855080402;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;88;0;5;1623;[ 3 11 13 14 22 23];['S04' 'S15' 'S17' 'S19' 'S27' 'S29'];-0.0113231386975277;0.479187511971853;375.35465665531;0.324368925550566;0.916068411432554;0.446846070977561;1148.12229690192;0.359598541814366;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;89;1;1;9;[ 6 10 17 20 24];['S08' 'S14' 'S22' 'S25' 'S30'];0.981667588869322;2.1924446321187;1254.46977926847;0.354073566419751;0.712118715911374;0.858557697914809;954.430950166539;0.434654060436309;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;89;4;2;16;[ 4 11 13 19 22];['S06' 'S15' 'S17' 'S24' 'S27'];0.977816181256263;1.12628617242024;471.731440586747;0.287380727885035;0.823377534331978;0.50415557508038;1228.66040876021;0.478528239895359;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;89;3;3;214;[ 1  5  7  8 18];['S02' 'S07' 'S10' 'S11' 'S23'];0.883763741543895;0.339240321386979;1077.14814967651;0.214474090132613;0.739302929141695;1.18375457434544;1270.51198103819;0.495623845399496;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;89;2;4;1139;[ 0 14 16 23 25];['S01' 'S19' 'S21' 'S29' 'S31'];0.425299703980905;0.35642013649807;376.522121903377;0.315130539148562;0.842216315689984;0.751291673894054;602.539796816415;0.371194956028717;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;89;0;5;1317;[ 2  3  9 12 15 21];['S03' 'S04' 'S13' 'S16' 'S20' 'S26'];0.314024633361859;0.695669078034245;619.289674011483;0.419578275685494;0.914437690856167;0.626837273639816;842.414318862438;0.457191541532608;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;90;0;1;201;[ 1  6 12 14 21 23];['S02' 'S08' 'S16' 'S19' 'S26' 'S29'];0.891802921230037;0.70768922378707;925.097542724784;0.380663785637571;0.822328334752288;0.580788056735613;726.400408503168;0.308031471096547;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;90;3;2;399;[ 0 10 11 16 25];['S01' 'S14' 'S15' 'S21' 'S31'];0.799124799222038;2.32507290132063;1353.73918914479;0.539550348672014;0.813952828953851;0.475333741550186;820.989688896428;0.544319077328866;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;90;1;3;685;[ 8 17 19 22 24];['S11' 'S22' 'S24' 'S27' 'S30'];0.685176944015771;2.43899101170573;2143.53127583822;2.82787767260979;0.759396693249757;1.56135017491316;1046.93970548802;0.542634564122906;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;90;4;4;947;[ 3  4  5  7 18];['S04' 'S06' 'S07' 'S10' 'S23'];0.573970588656532;0.755973808963971;1617.42305676974;0.208581572144212;0.700573074178555;1.44564049595587;994.011432634121;0.560328491956413;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;90;2;5;1826;[ 2  9 13 15 20];['S03' 'S13' 'S17' 'S20' 'S25'];-0.84868829573396;0.545125328360128;1193.2452183727;0.501412448467048;0.784490667680574;0.707397703070272;1057.03461136364;0.304928697343193;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;91;1;1;199;[ 0  8 11 17 19];['S01' 'S11' 'S15' 'S22' 'S24'];0.892011459234064;1.64235710631415;1610.08800880415;1.13324643655307;0.763545636479676;0.642269931078017;1060.58829184783;0.449787402784941;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;91;0;2;958;[ 3  6  7  9 15 16];['S04' 'S08' 'S10' 'S13' 'S20' 'S21'];0.566494439199379;0.337747065938994;950.658489246241;0.362696700064167;0.834236893031496;0.849984649596718;710.148277108995;0.470759023043531;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;91;3;3;1417;[ 2  4  5 23 24];['S03' 'S06' 'S07' 'S29' 'S30'];0.234899282343327;0.409858880350485;2150.53295012329;0.271737800116665;0.827078331779155;0.795486095634022;600.994724812237;0.350901523181211;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;91;2;4;1684;[ 1 12 13 21 22];['S02' 'S16' 'S17' 'S26' 'S27'];-0.147235202089997;1.48913317243733;925.423869344206;0.59386631172355;0.848173897159257;0.630597026763978;845.580624260076;0.330780862560095;122;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;91;4;5;1719;[10 14 18 20 25];['S14' 'S19' 'S23' 'S25' 'S31'];-0.22327556150908;2.35065158001317;724.827958438675;0.679943894117243;0.697450022909953;1.08853076249801;1082.02201679293;0.43120770657443;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;92;0;1;499;[ 5  8 16 21 24 25];['S07' 'S11' 'S21' 'S26' 'S30' 'S31'];0.756495519833831;1.10405470640204;365.687765011551;0.421806085046282;0.770788160620637;0.700908513160564;816.120324947214;0.435729897867268;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;92;4;2;576;[ 3  6 10 11 18];['S04' 'S08' 'S14' 'S15' 'S23'];0.727525655185083;2.74371155659792;891.571918389171;0.508424043912925;0.814998876344918;0.711471744782927;950.051594264694;0.41044792595931;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;92;1;3;725;[ 4  9 13 19 23];['S06' 'S13' 'S17' 'S24' 'S29'];0.669378473710911;1.60003369997661;1624.42642882656;0.711100588229784;0.779886710420162;0.58164452811841;1016.59492968384;0.380952960613233;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;92;3;4;903;[ 0  1 14 15 17];['S01' 'S02' 'S19' 'S20' 'S22'];0.599188350386175;0.714588643452551;1329.57747306276;0.601422358351519;0.827923683653698;0.454483399916572;831.390848013359;0.387160865937392;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;92;2;5;1817;[ 2  7 12 20 22];['S03' 'S10' 'S16' 'S25' 'S27'];-0.761118562573919;0.733691131579367;1129.27121213842;0.463105494051211;0.856661585980681;0.648605816155297;1091.69461256201;0.559342963064837;63;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;93;4;1;66;[ 1  4  5 15 21];['S02' 'S06' 'S07' 'S20' 'S26'];0.951049218165589;0.70532208861878;992.948978254866;0.572424047559728;0.807909801609902;0.44479707179954;842.69939970053;0.300947066597564;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;93;0;2;80;[ 2  6 11 12 20 23];['S03' 'S08' 'S15' 'S16' 'S25' 'S29'];0.941973432788339;0.45123090081608;989.601207225467;0.412674763015753;0.856085998560958;0.643398681196061;679.824578429368;0.360557724511287;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;93;1;3;316;[ 3  9 18 24 25];['S04' 'S13' 'S23' 'S30' 'S31'];0.841177098655497;0.30285476355426;181.855866262998;0.302588795778699;0.75558520575876;1.10139758223003;961.286243683836;0.552060306469646;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;93;2;4;815;[ 0  7  8 14 22];['S01' 'S10' 'S11' 'S19' 'S27'];0.633972962748937;1.33773875570443;2222.4630645255;0.70350600855993;0.683167645656684;1.13423923441216;867.030824502026;0.447538587373283;74;['Depth', 'WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;93;3;5;1005;[10 13 16 17 19];['S14' 'S17' 'S21' 'S22' 'S24'];0.542306258701447;3.27008198110823;1246.34413775184;2.4020835764292;0.828535974835774;0.637968290250247;832.403628995989;0.418469778870301;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;94;4;1;417;[ 0  3  5 18 25];['S01' 'S04' 'S07' 'S23' 'S31'];0.790940770671343;0.351198440293637;1115.81223122031;0.345842492030031;0.736019844757588;1.79500142400423;1213.30136908869;0.556713323371095;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;94;0;2;481;[ 4 11 12 20 22 23];['S06' 'S15' 'S16' 'S25' 'S27' 'S29'];0.76331742230245;0.428570884259971;535.36217166013;0.273996460226927;0.882238247077586;0.568235627541946;855.264619658506;0.526376101877204;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;94;3;3;883;[ 6  7  8 16 19];['S08' 'S10' 'S11' 'S21' 'S24'];0.611381244880326;1.76447504749694;2804.34017266796;0.470369032651453;0.610042095921949;0.802501008944247;779.980480913445;0.546903316186098;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;94;2;4;1367;[ 2  9 14 21 24];['S03' 'S13' 'S19' 'S26' 'S30'];0.282481887078352;1.04320022573608;248.15733887412;0.523695854686885;0.805851112539152;0.587131853221887;1054.93223653189;0.468343414397975;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;94;1;5;1872;[ 1 10 13 15 17];['S02' 'S14' 'S17' 'S20' 'S22'];-1.34487966015076;1.84539070394489;1129.61280157556;0.715622432886634;0.897942651766743;0.447913785937769;718.725114694382;0.326303996902359;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;95;0;1;348;[10 12 13 16 21 24];['S14' 'S16' 'S17' 'S21' 'S26' 'S30'];0.821207866212651;2.08336967220309;291.902667368724;0.3417648257472;0.796552358204765;0.739119736885848;858.35190834034;0.373913981710172;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;95;2;2;585;[ 7  8 15 18 23];['S10' 'S11' 'S20' 'S23' 'S29'];0.725524268265132;0.38871797465865;1315.02772117127;0.221150692728366;0.918107989077192;0.779930882059756;666.698133118903;0.337192301983097;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;95;1;3;662;[ 3  6 11 14 17];['S04' 'S08' 'S15' 'S19' 'S22'];0.693360517855816;1.15182823525972;670.347105623424;0.900094722048492;0.802202775330311;0.54859944101536;963.053926024594;0.42400018280364;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;95;4;4;1061;[ 5  9 19 22 25];['S07' 'S13' 'S24' 'S27' 'S31'];0.488401469789182;1.77162936327205;1142.45415109378;0.333858655292737;0.714097305784709;0.80523928548979;1093.75571240481;0.494801563341162;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;95;3;5;1323;[ 0  1  2  4 20];['S01' 'S02' 'S03' 'S06' 'S25'];0.311323748702414;0.482439264355528;1567.5063109899;0.448853420861869;0.592072052491111;1.04528140068356;912.437282529947;0.704519122862759;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;96;0;1;285;[ 0  7  8 11 16 18];['S01' 'S10' 'S11' 'S15' 'S21' 'S23'];0.85302150106827;0.445941200293576;1235.65151975574;0.304660542623604;0.87510670364284;0.954276815754118;721.540087129162;0.534774860912073;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;96;2;2;734;[ 5 10 14 19 23];['S07' 'S14' 'S19' 'S24' 'S29'];0.665099794062913;2.71487337456879;1303.03509760973;0.741255339542383;0.776517749496679;0.403641778345742;833.149810724546;0.338787114343166;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;96;1;3;776;[ 3  4 13 17 22];['S04' 'S06' 'S17' 'S22' 'S27'];0.650738142102748;1.21704639982971;2381.66682539263;0.282241211582053;0.716613811208922;0.761634336643203;1002.64493247015;0.629373723016699;63;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;96;4;4;866;[ 1  6 12 20 25];['S02' 'S08' 'S16' 'S25' 'S31'];0.6188466297564;0.311880453567565;691.34480732859;0.394153253893153;0.838227669426616;1.3158439167235;1103.14094476976;0.528212358126003;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;96;3;5;1102;[ 2  9 15 21 24];['S03' 'S13' 'S20' 'S26' 'S30'];0.454829587327583;0.890052938086931;794.73636910198;0.593003443788183;0.693725554487604;0.508585057318219;1149.00616800322;0.356582678216911;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;97;2;1;284;[ 0  8 13 16 25];['S01' 'S11' 'S17' 'S21' 'S31'];0.853149545320328;0.299294205007933;1372.65346495703;0.331780882460414;0.854757484078803;0.932041944637051;693.856484719928;0.458552916612455;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
